pid,pollutant,min,p10,p25,p50,p75,p90,max
1773,TP,0,0.3,0.6,1.3,3,6,20
1774,TP,0,0.3,0.6,1.3,3,6,20
1775,TP,0,0.3,0.6,1.3,3,6,20
1776,TP,0,0.3,0.6,1.3,3,6,20
1777,TP,0,0.3,0.6,1.3,3,6,20
1778,TP,0,0.3,0.6,1.3,3,6,20
1779,TP,0,0.3,0.6,1.3,3,6,20
1780,TP,0,0.3,0.6,1.3,3,6,20
1781,TP,0,0.3,0.6,1.3,3,6,20
1782,TP,0,0.3,0.6,1.3,3,6,20
1783,TP,0,0.3,0.6,1.3,3,6,20
1784,TP,0,0.3,0.6,1.3,3,6,20
1785,TP,0,0.3,0.6,1.3,3,6,20
1786,TP,0,0.3,0.6,1.3,3,6,20
1787,TP,0,0.3,0.6,1.3,3,6,20
1788,TP,0,0.3,0.6,1.3,3,6,20
1789,TP,0,0.3,0.6,1.3,3,6,20
1790,TP,0,0.3,0.6,1.3,3,6,20
1791,TP,0,0.3,0.6,1.3,3,6,20
1792,TP,0,0.3,0.6,1.3,3,6,20
1793,TP,0,0.3,0.6,1.3,3,6,20
1794,TP,0,0.3,0.6,1.3,3,6,20
1795,TP,0,0.3,0.6,1.3,3,6,20
1796,TP,0,0.3,0.6,1.3,3,6,20
1797,TP,0,0.3,0.6,1.3,3,6,20
1798,TP,0,0.3,0.6,1.3,3,6,20
1799,TP,0,0.3,0.6,1.3,3,6,20
1800,TP,0,0.3,0.6,1.3,3,6,20
1801,TP,0,0.3,0.6,1.3,3,6,20
1802,TP,0,0.3,0.6,1.3,3,6,20
1803,TP,0,0.3,0.6,1.3,3,6,20
1804,TP,0,0.3,0.6,1.3,3,6,20
1805,TP,0,0.3,0.6,1.3,3,6,20
1806,TP,0,0.3,0.6,1.3,3,6,20
1807,TP,0,0.3,0.6,1.3,3,6,20
1808,TP,0,0.3,0.6,1.3,3,6,20
1809,TP,0,0.3,0.6,1.3,3,6,20
1810,TP,0,0.3,0.6,1.3,3,6,20
1811,TP,0,0.3,0.6,1.3,3,6,20
1812,TP,0,0.3,0.6,1.3,3,6,20
1813,TP,0,0.3,0.6,1.3,3,6,20
1814,TP,0,0.3,0.6,1.3,3,6,20
1815,TP,0,0.3,0.6,1.3,3,6,20
1816,TP,0,0.3,0.6,1.3,3,6,20
1817,TP,0,0.3,0.6,1.3,3,6,20
1818,TP,0,0.3,0.6,1.3,3,6,20
1819,TP,0,0.3,0.6,1.3,3,6,20
1820,TP,0,0.3,0.6,1.3,3,6,20
1821,TP,0,0.3,0.6,1.3,3,6,20
1822,TP,0,0.3,0.6,1.3,3,6,20
1823,TP,0,0.3,0.6,1.3,3,6,20
1824,TP,0,0.3,0.6,1.3,3,6,20
1825,TP,0,0.3,0.6,1.3,3,6,20
1826,TP,0,0.3,0.6,1.3,3,6,20
1827,TP,0,0.3,0.6,1.3,3,6,20
1828,TP,0,0.3,0.6,1.3,3,6,20
1829,TP,0,0.3,0.6,1.3,3,6,20
1830,TP,0,0.3,0.6,1.3,3,6,20
1831,TP,0,0.3,0.6,1.3,3,6,20
1832,TP,0,0.3,0.6,1.3,3,6,20
1833,TP,0,0.3,0.6,1.3,3,6,20
1834,TP,0,0.3,0.6,1.3,3,6,20
1835,TP,0,0.3,0.6,1.3,3,6,20
1836,TP,0,0.3,0.6,1.3,3,6,20
1837,TP,0,0.3,0.6,1.3,3,6,20
1838,TP,0,0.3,0.6,1.3,3,6,20
1839,TP,0,0.3,0.6,1.3,3,6,20
1840,TP,0,0.3,0.6,1.3,3,6,20
1841,TP,0,0.3,0.6,1.3,3,6,20
1842,TP,0,0.3,0.6,1.3,3,6,20
1843,TP,0,0.3,0.6,1.3,3,6,20
1844,TP,0,0.3,0.6,1.3,3,6,20
1845,TP,0,0.3,0.6,1.3,3,6,20
1846,TP,0,0.3,0.6,1.3,3,6,20
1847,TP,0,0.3,0.6,1.3,3,6,20
1848,TP,0,0.3,0.6,1.3,3,6,20
1849,TP,0,0.3,0.6,1.3,3,6,20
1850,TP,0,0.3,0.6,1.3,3,6,20
1851,TP,0,0.3,0.6,1.3,3,6,20
1852,TP,0,0.3,0.6,1.3,3,6,20
1853,TP,0,0.3,0.6,1.3,3,6,20
1854,TP,0,0.3,0.6,1.3,3,6,20
1855,TP,0,0.3,0.6,1.3,3,6,20
1856,TP,0,0.3,0.6,1.3,3,6,20
1857,TP,0,0.3,0.6,1.3,3,6,20
1858,TP,0,0.3,0.6,1.3,3,6,20
1859,TP,0,0.3,0.6,1.3,3,6,20
1860,TP,0,0.3,0.6,1.3,3,6,20
1861,TP,0,0.3,0.6,1.3,3,6,20
1862,TP,0,0.3,0.6,1.3,3,6,20
1863,TP,0,0.3,0.6,1.3,3,6,20
1864,TP,0,0.3,0.6,1.3,3,6,20
1865,TP,0,0.3,0.6,1.3,3,6,20
1866,TP,0,0.3,0.6,1.3,3,6,20
1867,TP,0,0.3,0.6,1.3,3,6,20
1868,TP,0,0.3,0.6,1.3,3,6,20
1869,TP,0,0.3,0.6,1.3,3,6,20
1870,TP,0,0.3,0.6,1.3,3,6,20
1871,TP,0,0.3,0.6,1.3,3,6,20
1872,TP,0,0.3,0.6,1.3,3,6,20
1873,TP,0,0.3,0.6,1.3,3,6,20
1874,TP,0,0.3,0.6,1.3,3,6,20
1875,TP,0,0.3,0.6,1.3,3,6,20
1876,TP,0,0.3,0.6,1.3,3,6,20
1877,TP,0,0.3,0.6,1.3,3,6,20
1878,TP,0,0.3,0.6,1.3,3,6,20
1879,TP,0,0.3,0.6,1.3,3,6,20
1880,TP,0,0.3,0.6,1.3,3,6,20
1881,TP,0,0.3,0.6,1.3,3,6,20
1882,TP,0,0.3,0.6,1.3,3,6,20
1883,TP,0,0.3,0.6,1.3,3,6,20
1884,TP,0,0.3,0.6,1.3,3,6,20
1885,TP,0,0.3,0.6,1.3,3,6,20
1886,TP,0,0.3,0.6,1.3,3,6,20
1887,TP,0,0.3,0.6,1.3,3,6,20
1888,TP,0,0.3,0.6,1.3,3,6,20
1889,TP,0,0.3,0.6,1.3,3,6,20
1890,TP,0,0.3,0.6,1.3,3,6,20
1891,TP,0,0.3,0.6,1.3,3,6,20
1892,TP,0,0.3,0.6,1.3,3,6,20
1893,TP,0,0.3,0.6,1.3,3,6,20
1894,TP,0,0.3,0.6,1.3,3,6,20
1895,TP,0,0.3,0.6,1.3,3,6,20
1896,TP,0,0.3,0.6,1.3,3,6,20
1897,TP,0,0.3,0.6,1.3,3,6,20
1898,TP,0,0.3,0.6,1.3,3,6,20
1899,TP,0,0.3,0.6,1.3,3,6,20
1900,TP,0,0.3,0.6,1.3,3,6,20
1901,TP,0,0.3,0.6,1.3,3,6,20
1902,TP,0,0.3,0.6,1.3,3,6,20
1903,TP,0,0.3,0.6,1.3,3,6,20
1904,TP,0,0.3,0.6,1.3,3,6,20
1905,TP,0,0.3,0.6,1.3,3,6,20
1906,TP,0,0.3,0.6,1.3,3,6,20
1907,TP,0,0.3,0.6,1.3,3,6,20
1908,TP,0,0.3,0.6,1.3,3,6,20
1909,TP,0,0.3,0.6,1.3,3,6,20
1910,TP,0,0.3,0.6,1.3,3,6,20
1911,TP,0,0.3,0.6,1.3,3,6,20
1912,TP,0,0.3,0.6,1.3,3,6,20
1913,TP,0,0.3,0.6,1.3,3,6,20
1914,TP,0,0.3,0.6,1.3,3,6,20
1915,TP,0,0.3,0.6,1.3,3,6,20
1916,TP,0,0.3,0.6,1.3,3,6,20
1917,TP,0,0.3,0.6,1.3,3,6,20
1918,TP,0,0.3,0.6,1.3,3,6,20
1919,TP,0,0.3,0.6,1.3,3,6,20
1920,TP,0,0.3,0.6,1.3,3,6,20
1921,TP,0,0.3,0.6,1.3,3,6,20
1922,TP,0,0.3,0.6,1.3,3,6,20
1923,TP,0,0.3,0.6,1.3,3,6,20
1924,TP,0,0.3,0.6,1.3,3,6,20
1925,TP,0,0.3,0.6,1.3,3,6,20
1926,TP,0,0.3,0.6,1.3,3,6,20
1927,TP,0,0.3,0.6,1.3,3,6,20
1928,TP,0,0.3,0.6,1.3,3,6,20
1929,TP,0,0.3,0.6,1.3,3,6,20
1930,TP,0,0.3,0.6,1.3,3,6,20
1931,TP,0,0.3,0.6,1.3,3,6,20
1932,TP,0,0.3,0.6,1.3,3,6,20
1933,TP,0,0.3,0.6,1.3,3,6,20
1934,TP,0,0.3,0.6,1.3,3,6,20
1935,TP,0,0.3,0.6,1.3,3,6,20
1936,TP,0,0.3,0.6,1.3,3,6,20
1937,TP,0,0.3,0.6,1.3,3,6,20
1938,TP,0,0.3,0.6,1.3,3,6,20
1939,TP,0,0.3,0.6,1.3,3,6,20
1940,TP,0,0.3,0.6,1.3,3,6,20
1941,TP,0,0.3,0.6,1.3,3,6,20
1942,TP,0,0.3,0.6,1.3,3,6,20
1943,TP,0,0.3,0.6,1.3,3,6,20
1944,TP,0,0.3,0.6,1.3,3,6,20
1945,TP,0,0.3,0.6,1.3,3,6,20
1946,TP,0,0.3,0.6,1.3,3,6,20
1947,TP,0,0.3,0.6,1.3,3,6,20
1948,TP,0,0.3,0.6,1.3,3,6,20
1949,TP,0,0.3,0.6,1.3,3,6,20
1950,TP,0,0.3,0.6,1.3,3,6,20
1951,TP,0,0.3,0.6,1.3,3,6,20
1952,TP,0,0.3,0.6,1.3,3,6,20
1953,TP,0,0.3,0.6,1.3,3,6,20
1954,TP,0,0.3,0.6,1.3,3,6,20
1955,TP,0,0.3,0.6,1.3,3,6,20
1956,TP,0,0.3,0.6,1.3,3,6,20
1957,TP,0,0.3,0.6,1.3,3,6,20
1958,TP,0,0.3,0.6,1.3,3,6,20
1959,TP,0,0.3,0.6,1.3,3,6,20
1960,TP,0,0.3,0.6,1.3,3,6,20
1961,TP,0,0.3,0.6,1.3,3,6,20
1962,TP,0,0.3,0.6,1.3,3,6,20
1963,TP,0,0.3,0.6,1.3,3,6,20
1964,TP,0,0.3,0.6,1.3,3,6,20
1965,TP,0,0.3,0.6,1.3,3,6,20
1966,TP,0,0.3,0.6,1.3,3,6,20
1967,TP,0,0.3,0.6,1.3,3,6,20
1968,TP,0,0.3,0.6,1.3,3,6,20
1969,TP,0,0.3,0.6,1.3,3,6,20
1970,TP,0,0.3,0.6,1.3,3,6,20
1971,TP,0,0.3,0.6,1.3,3,6,20
1972,TP,0,0.3,0.6,1.3,3,6,20
1973,TP,0,0.3,0.6,1.3,3,6,20
1974,TP,0,0.3,0.6,1.3,3,6,20
1975,TP,0,0.3,0.6,1.3,3,6,20
1976,TP,0,0.3,0.6,1.3,3,6,20
1977,TP,0,0.3,0.6,1.3,3,6,20
1978,TP,0,0.3,0.6,1.3,3,6,20
1979,TP,0,0.3,0.6,1.3,3,6,20
1980,TP,0,0.3,0.6,1.3,3,6,20
1981,TP,0,0.3,0.6,1.3,3,6,20
1982,TP,0,0.3,0.6,1.3,3,6,20
1983,TP,0,0.3,0.6,1.3,3,6,20
1984,TP,0,0.3,0.6,1.3,3,6,20
1985,TP,0,0.3,0.6,1.3,3,6,20
1986,TP,0,0.3,0.6,1.3,3,6,20
1987,TP,0,0.3,0.6,1.3,3,6,20
1988,TP,0,0.3,0.6,1.3,3,6,20
1989,TP,0,0.3,0.6,1.3,3,6,20
1990,TP,0,0.3,0.6,1.3,3,6,20
1991,TP,0,0.3,0.6,1.3,3,6,20
1992,TP,0,0.3,0.6,1.3,3,6,20
1993,TP,0,0.3,0.6,1.3,3,6,20
1994,TP,0,0.3,0.6,1.3,3,6,20
1995,TP,0,0.3,0.6,1.3,3,6,20
1996,TP,0,0.3,0.6,1.3,3,6,20
1997,TP,0,0.3,0.6,1.3,3,6,20
1998,TP,0,0.3,0.6,1.3,3,6,20
1999,TP,0,0.3,0.6,1.3,3,6,20
2000,TP,0,0.3,0.6,1.3,3,6,20
2001,TP,0,0.3,0.6,1.3,3,6,20
2002,TP,0,0.3,0.6,1.3,3,6,20
2003,TP,0,0.3,0.6,1.3,3,6,20
2004,TP,0,0.3,0.6,1.3,3,6,20
2005,TP,0,0.3,0.6,1.3,3,6,20
2006,TP,0,0.3,0.6,1.3,3,6,20
2007,TP,0,0.3,0.6,1.3,3,6,20
2008,TP,0,0.3,0.6,1.3,3,6,20
2009,TP,0,0.3,0.6,1.3,3,6,20
2010,TP,0,0.3,0.6,1.3,3,6,20
2011,TP,0,0.3,0.6,1.3,3,6,20
2012,TP,0,0.3,0.6,1.3,3,6,20
2013,TP,0,0.3,0.6,1.3,3,6,20
2014,TP,0,0.3,0.6,1.3,3,6,20
2015,TP,0,0.3,0.6,1.3,3,6,20
2016,TP,0,0.3,0.6,1.3,3,6,20
2017,TP,0,0.3,0.6,1.3,3,6,20
2018,TP,0,0.3,0.6,1.3,3,6,20
2019,TP,0,0.3,0.6,1.3,3,6,20
2020,TP,0,0.3,0.6,1.3,3,6,20
2021,TP,0,0.3,0.6,1.3,3,6,20
2022,TP,0,0.3,0.6,1.3,3,6,20
2023,TP,0,0.3,0.6,1.3,3,6,20
2024,TP,0,0.3,0.6,1.3,3,6,20
2025,TP,0,0.3,0.6,1.3,3,6,20
2026,TP,0,0.3,0.6,1.3,3,6,20
2027,TP,0,0.3,0.6,1.3,3,6,20
2028,TP,0,0.3,0.6,1.3,3,6,20
2029,TP,0,0.3,0.6,1.3,3,6,20
2030,TP,0,0.3,0.6,1.3,3,6,20
2031,TP,0,0.3,0.6,1.3,3,6,20
2032,TP,0,0.3,0.6,1.3,3,6,20
2033,TP,0,0.3,0.6,1.3,3,6,20
2034,TP,0,0.3,0.6,1.3,3,6,20
2035,TP,0,0.3,0.6,1.3,3,6,20
2036,TP,0,0.3,0.6,1.3,3,6,20
2037,TP,0,0.3,0.6,1.3,3,6,20
2038,TP,0,0.3,0.6,1.3,3,6,20
2039,TP,0,0.3,0.6,1.3,3,6,20
2040,TP,0,0.3,0.6,1.3,3,6,20
2041,TP,0,0.3,0.6,1.3,3,6,20
2042,TP,0,0.3,0.6,1.3,3,6,20
2043,TP,0,0.3,0.6,1.3,3,6,20
2044,TP,0,0.3,0.6,1.3,3,6,20
2045,TP,0,0.3,0.6,1.3,3,6,20
2046,TP,0,0.3,0.6,1.3,3,6,20
2047,TP,0,0.3,0.6,1.3,3,6,20
2048,TP,0,0.3,0.6,1.3,3,6,20
2049,TP,0,0.3,0.6,1.3,3,6,20
2050,TP,0,0.3,0.6,1.3,3,6,20
2051,TP,0,0.3,0.6,1.3,3,6,20
2052,TP,0,0.3,0.6,1.3,3,6,20
2053,TP,0,0.3,0.6,1.3,3,6,20
2054,TP,0,0.3,0.6,1.3,3,6,20
2055,TP,0,0.3,0.6,1.3,3,6,20
2056,TP,0,0.3,0.6,1.3,3,6,20
2057,TP,0,0.3,0.6,1.3,3,6,20
2058,TP,0,0.3,0.6,1.3,3,6,20
2059,TP,0,0.3,0.6,1.3,3,6,20
2060,TP,0,0.3,0.6,1.3,3,6,20
2061,TP,0,0.3,0.6,1.3,3,6,20
2062,TP,0,0.3,0.6,1.3,3,6,20
2063,TP,0,0.3,0.6,1.3,3,6,20
2064,TP,0,0.3,0.6,1.3,3,6,20
2065,TP,0,0.3,0.6,1.3,3,6,20
2066,TP,0,0.3,0.6,1.3,3,6,20
2067,TP,0,0.3,0.6,1.3,3,6,20
2068,TP,0,0.3,0.6,1.3,3,6,20
2069,TP,0,0.3,0.6,1.3,3,6,20
2070,TP,0,0.3,0.6,1.3,3,6,20
2071,TP,0,0.3,0.6,1.3,3,6,20
2072,TP,0,0.3,0.6,1.3,3,6,20
2073,TP,0,0.3,0.6,1.3,3,6,20
2074,TP,0,0.3,0.6,1.3,3,6,20
2075,TP,0,0.3,0.6,1.3,3,6,20
2076,TP,0,0.3,0.6,1.3,3,6,20
2077,TP,0,0.3,0.6,1.3,3,6,20
2078,TP,0,0.3,0.6,1.3,3,6,20
2079,TP,0,0.3,0.6,1.3,3,6,20
2080,TP,0,0.3,0.6,1.3,3,6,20
2081,TP,0,0.3,0.6,1.3,3,6,20
2082,TP,0,0.3,0.6,1.3,3,6,20
2083,TP,0,0.3,0.6,1.3,3,6,20
2084,TP,0,0.3,0.6,1.3,3,6,20
2085,TP,0,0.3,0.6,1.3,3,6,20
2086,TP,0,0.3,0.6,1.3,3,6,20
2087,TP,0,0.3,0.6,1.3,3,6,20
2088,TP,0,0.3,0.6,1.3,3,6,20
2089,TP,0,0.3,0.6,1.3,3,6,20
2090,TP,0,0.3,0.6,1.3,3,6,20
2091,TP,0,0.3,0.6,1.3,3,6,20
2092,TP,0,0.3,0.6,1.3,3,6,20
2093,TP,0,0.3,0.6,1.3,3,6,20
2094,TP,0,0.3,0.6,1.3,3,6,20
2095,TP,0,0.3,0.6,1.3,3,6,20
2096,TP,0,0.3,0.6,1.3,3,6,20
2097,TP,0,0.3,0.6,1.3,3,6,20
2098,TP,0,0.3,0.6,1.3,3,6,20
2099,TP,0,0.3,0.6,1.3,3,6,20
2100,TP,0,0.3,0.6,1.3,3,6,20
2101,TP,0,0.3,0.6,1.3,3,6,20
2102,TP,0,0.3,0.6,1.3,3,6,20
2103,TP,0,0.3,0.6,1.3,3,6,20
2104,TP,0,0.3,0.6,1.3,3,6,20
2105,TP,0,0.3,0.6,1.3,3,6,20
2106,TP,0,0.3,0.6,1.3,3,6,20
2107,TP,0,0.3,0.6,1.3,3,6,20
2108,TP,0,0.3,0.6,1.3,3,6,20
2109,TP,0,0.3,0.6,1.3,3,6,20
2110,TP,0,0.3,0.6,1.3,3,6,20
2111,TP,0,0.3,0.6,1.3,3,6,20
2112,TP,0,0.3,0.6,1.3,3,6,20
2113,TP,0,0.3,0.6,1.3,3,6,20
2114,TP,0,0.3,0.6,1.3,3,6,20
2115,TP,0,0.3,0.6,1.3,3,6,20
2116,TP,0,0.3,0.6,1.3,3,6,20
2117,TP,0,0.3,0.6,1.3,3,6,20
2118,TP,0,0.3,0.6,1.3,3,6,20
2119,TP,0,0.3,0.6,1.3,3,6,20
2120,TP,0,0.3,0.6,1.3,3,6,20
2121,TP,0,0.3,0.6,1.3,3,6,20
2122,TP,0,0.3,0.6,1.3,3,6,20
2123,TP,0,0.3,0.6,1.3,3,6,20
2124,TP,0,0.3,0.6,1.3,3,6,20
2125,TP,0,0.3,0.6,1.3,3,6,20
2126,TP,0,0.3,0.6,1.3,3,6,20
2127,TP,0,0.3,0.6,1.3,3,6,20
2128,TP,0,0.3,0.6,1.3,3,6,20
2129,TP,0,0.3,0.6,1.3,3,6,20
2130,TP,0,0.3,0.6,1.3,3,6,20
2131,TP,0,0.3,0.6,1.3,3,6,20
2132,TP,0,0.3,0.6,1.3,3,6,20
2133,TP,0,0.3,0.6,1.3,3,6,20
2134,TP,0,0.3,0.6,1.3,3,6,20
2135,TP,0,0.3,0.6,1.3,3,6,20
2136,TP,0,0.3,0.6,1.3,3,6,20
2137,TP,0,0.3,0.6,1.3,3,6,20
2138,TP,0,0.3,0.6,1.3,3,6,20
2139,TP,0,0.3,0.6,1.3,3,6,20
2140,TP,0,0.3,0.6,1.3,3,6,20
2141,TP,0,0.3,0.6,1.3,3,6,20
2142,TP,0,0.3,0.6,1.3,3,6,20
2143,TP,0,0.3,0.6,1.3,3,6,20
2144,TP,0,0.3,0.6,1.3,3,6,20
2145,TP,0,0.3,0.6,1.3,3,6,20
2146,TP,0,0.3,0.6,1.3,3,6,20
2147,TP,0,0.3,0.6,1.3,3,6,20
2148,TP,0,0.3,0.6,1.3,3,6,20
2149,TP,0,0.3,0.6,1.3,3,6,20
2150,TP,0,0.3,0.6,1.3,3,6,20
2151,TP,0,0.3,0.6,1.3,3,6,20
2152,TP,0,0.3,0.6,1.3,3,6,20
2153,TP,0,0.3,0.6,1.3,3,6,20
2154,TP,0,0.3,0.6,1.3,3,6,20
2155,TP,0,0.3,0.6,1.3,3,6,20
2156,TP,0,0.3,0.6,1.3,3,6,20
2157,TP,0,0.3,0.6,1.3,3,6,20
2158,TP,0,0.3,0.6,1.3,3,6,20
2159,TP,0,0.3,0.6,1.3,3,6,20
2160,TP,0,0.3,0.6,1.3,3,6,20
2161,TP,0,0.3,0.6,1.3,3,6,20
2162,TP,0,0.3,0.6,1.3,3,6,20
2163,TP,0,0.3,0.6,1.3,3,6,20
2164,TP,0,0.3,0.6,1.3,3,6,20
2165,TP,0,0.3,0.6,1.3,3,6,20
2166,TP,0,0.3,0.6,1.3,3,6,20
2167,TP,0,0.3,0.6,1.3,3,6,20
2168,TP,0,0.3,0.6,1.3,3,6,20
2169,TP,0,0.3,0.6,1.3,3,6,20
2170,TP,0,0.3,0.6,1.3,3,6,20
2171,TP,0,0.3,0.6,1.3,3,6,20
2172,TP,0,0.3,0.6,1.3,3,6,20
2173,TP,0,0.3,0.6,1.3,3,6,20
2174,TP,0,0.3,0.6,1.3,3,6,20
2175,TP,0,0.3,0.6,1.3,3,6,20
2176,TP,0,0.3,0.6,1.3,3,6,20
2177,TP,0,0.3,0.6,1.3,3,6,20
2178,TP,0,0.3,0.6,1.3,3,6,20
2179,TP,0,0.3,0.6,1.3,3,6,20
2180,TP,0,0.3,0.6,1.3,3,6,20
2181,TP,0,0.3,0.6,1.3,3,6,20
2182,TP,0,0.3,0.6,1.3,3,6,20
2183,TP,0,0.3,0.6,1.3,3,6,20
2184,TP,0,0.3,0.6,1.3,3,6,20
2185,TP,0,0.3,0.6,1.3,3,6,20
2186,TP,0,0.3,0.6,1.3,3,6,20
2187,TP,0,0.3,0.6,1.3,3,6,20
2188,TP,0,0.3,0.6,1.3,3,6,20
2189,TP,0,0.3,0.6,1.3,3,6,20
2190,TP,0,0.3,0.6,1.3,3,6,20
2191,TP,0,0.3,0.6,1.3,3,6,20
2192,TP,0,0.3,0.6,1.3,3,6,20
2193,TP,0,0.3,0.6,1.3,3,6,20
2194,TP,0,0.3,0.6,1.3,3,6,20
2195,TP,0,0.3,0.6,1.3,3,6,20
2196,TP,0,0.3,0.6,1.3,3,6,20
2197,TP,0,0.3,0.6,1.3,3,6,20
2198,TP,0,0.3,0.6,1.3,3,6,20
2199,TP,0,0.3,0.6,1.3,3,6,20
2200,TP,0,0.3,0.6,1.3,3,6,20
2201,TP,0,0.3,0.6,1.3,3,6,20
2202,TP,0,0.3,0.6,1.3,3,6,20
2203,TP,0,0.3,0.6,1.3,3,6,20
2204,TP,0,0.3,0.6,1.3,3,6,20
2205,TP,0,0.3,0.6,1.3,3,6,20
2206,TP,0,0.3,0.6,1.3,3,6,20
2207,TP,0,0.3,0.6,1.3,3,6,20
2208,TP,0,0.3,0.6,1.3,3,6,20
2209,TP,0,0.3,0.6,1.3,3,6,20
2210,TP,0,0.3,0.6,1.3,3,6,20
2211,TP,0,0.3,0.6,1.3,3,6,20
2212,TP,0,0.3,0.6,1.3,3,6,20
2213,TP,0,0.3,0.6,1.3,3,6,20
2214,TP,0,0.3,0.6,1.3,3,6,20
2215,TP,0,0.3,0.6,1.3,3,6,20
2216,TP,0,0.3,0.6,1.3,3,6,20
2217,TP,0,0.3,0.6,1.3,3,6,20
2218,TP,0,0.3,0.6,1.3,3,6,20
2219,TP,0,0.3,0.6,1.3,3,6,20
2220,TP,0,0.3,0.6,1.3,3,6,20
2221,TP,0,0.3,0.6,1.3,3,6,20
2222,TP,0,0.3,0.6,1.3,3,6,20
2223,TP,0,0.3,0.6,1.3,3,6,20
2224,TP,0,0.3,0.6,1.3,3,6,20
2225,TP,0,0.3,0.6,1.3,3,6,20
2226,TP,0,0.3,0.6,1.3,3,6,20
2227,TP,0,0.3,0.6,1.3,3,6,20
2228,TP,0,0.3,0.6,1.3,3,6,20
2229,TP,0,0.3,0.6,1.3,3,6,20
2230,TP,0,0.3,0.6,1.3,3,6,20
2231,TP,0,0.3,0.6,1.3,3,6,20
2232,TP,0,0.3,0.6,1.3,3,6,20
2233,TP,0,0.3,0.6,1.3,3,6,20
2234,TP,0,0.3,0.6,1.3,3,6,20
2235,TP,0,0.3,0.6,1.3,3,6,20
2236,TP,0,0.3,0.6,1.3,3,6,20
2237,TP,0,0.3,0.6,1.3,3,6,20
2238,TP,0,0.3,0.6,1.3,3,6,20
2239,TP,0,0.3,0.6,1.3,3,6,20
2240,TP,0,0.3,0.6,1.3,3,6,20
2241,TP,0,0.3,0.6,1.3,3,6,20
2242,TP,0,0.3,0.6,1.3,3,6,20
2243,TP,0,0.3,0.6,1.3,3,6,20
2244,TP,0,0.3,0.6,1.3,3,6,20
2245,TP,0,0.3,0.6,1.3,3,6,20
2246,TP,0,0.3,0.6,1.3,3,6,20
2247,TP,0,0.3,0.6,1.3,3,6,20
2248,TP,0,0.3,0.6,1.3,3,6,20
2249,TP,0,0.3,0.6,1.3,3,6,20
2250,TP,0,0.3,0.6,1.3,3,6,20
2251,TP,0,0.3,0.6,1.3,3,6,20
2252,TP,0,0.3,0.6,1.3,3,6,20
2253,TP,0,0.3,0.6,1.3,3,6,20
2254,TP,0,0.3,0.6,1.3,3,6,20
2255,TP,0,0.3,0.6,1.3,3,6,20
2256,TP,0,0.3,0.6,1.3,3,6,20
2257,TP,0,0.3,0.6,1.3,3,6,20
2258,TP,0,0.3,0.6,1.3,3,6,20
2259,TP,0,0.3,0.6,1.3,3,6,20
2260,TP,0,0.3,0.6,1.3,3,6,20
2261,TP,0,0.3,0.6,1.3,3,6,20
2262,TP,0,0.3,0.6,1.3,3,6,20
2263,TP,0,0.3,0.6,1.3,3,6,20
2264,TP,0,0.3,0.6,1.3,3,6,20
2265,TP,0,0.3,0.6,1.3,3,6,20
2266,TP,0,0.3,0.6,1.3,3,6,20
2267,TP,0,0.3,0.6,1.3,3,6,20
2268,TP,0,0.3,0.6,1.3,3,6,20
2269,TP,0,0.3,0.6,1.3,3,6,20
2270,TP,0,0.3,0.6,1.3,3,6,20
2271,TP,0,0.3,0.6,1.3,3,6,20
2272,TP,0,0.3,0.6,1.3,3,6,20
2273,TP,0,0.3,0.6,1.3,3,6,20
2274,TP,0,0.3,0.6,1.3,3,6,20
2275,TP,0,0.3,0.6,1.3,3,6,20
2276,TP,0,0.3,0.6,1.3,3,6,20
2277,TP,0,0.3,0.6,1.3,3,6,20
2278,TP,0,0.3,0.6,1.3,3,6,20
2279,TP,0,0.3,0.6,1.3,3,6,20
2280,TP,0,0.3,0.6,1.3,3,6,20
2281,TP,0,0.3,0.6,1.3,3,6,20
2282,TP,0,0.3,0.6,1.3,3,6,20
2283,TP,0,0.3,0.6,1.3,3,6,20
2284,TP,0,0.3,0.6,1.3,3,6,20
2285,TP,0,0.3,0.6,1.3,3,6,20
2286,TP,0,0.3,0.6,1.3,3,6,20
2287,TP,0,0.3,0.6,1.3,3,6,20
2288,TP,0,0.3,0.6,1.3,3,6,20
2289,TP,0,0.3,0.6,1.3,3,6,20
2290,TP,0,0.3,0.6,1.3,3,6,20
2291,TP,0,0.3,0.6,1.3,3,6,20
2292,TP,0,0.3,0.6,1.3,3,6,20
2293,TP,0,0.3,0.6,1.3,3,6,20
2294,TP,0,0.3,0.6,1.3,3,6,20
2295,TP,0,0.3,0.6,1.3,3,6,20
2296,TP,0,0.3,0.6,1.3,3,6,20
2297,TP,0,0.3,0.6,1.3,3,6,20
2298,TP,0,0.3,0.6,1.3,3,6,20
2299,TP,0,0.3,0.6,1.3,3,6,20
2300,TP,0,0.3,0.6,1.3,3,6,20
2301,TP,0,0.3,0.6,1.3,3,6,20
2302,TP,0,0.3,0.6,1.3,3,6,20
2303,TP,0,0.3,0.6,1.3,3,6,20
2304,TP,0,0.3,0.6,1.3,3,6,20
2305,TP,0,0.3,0.6,1.3,3,6,20
2306,TP,0,0.3,0.6,1.3,3,6,20
2307,TP,0,0.3,0.6,1.3,3,6,20
2308,TP,0,0.3,0.6,1.3,3,6,20
2309,TP,0,0.3,0.6,1.3,3,6,20
